phases,av. probability
Zn Cd Ta,0.22765493016200003
He Co Tm,0.2276593580119999
Na Rh Au,0.22765960930266688
Mn Gd Lu,0.22765982501100002
In Pt U,0.22766091585833317
Na Al Pd,0.22766760524433338
Ru Eu Pt,0.22766979648366673
Fe Y Sb,0.22767154864899997
Mn Nb Np,0.22767210884366682
Mn Gd Re,0.22767227468100013
V Sm Ta,0.22767384306266664
Tc Ir Pt,0.2276770319043334
Ti Tc Ag,0.22767730147999993
Ni La Eu,0.22767755988433347
Ga Zr Nd,0.22767925724666677
Ge Yb Ir,0.22768688384599997
V Zr Pm,0.2276913725276667
As Rh Hf,0.2276922285356669
Pd In Pb,0.2276925197433335
Rh Sb W,0.22769838516433324
Al Sm Eu,0.22770220179966685
B Lu U,0.2277041025620002
Zr Tm Ir,0.2277078017460001
Y Rh Pm,0.22770793210666662
Fe Gd Ac,0.22770992336633336
Nb W Ir,0.2277128891099999
Zn Nb Ho,0.22771539702899996
Co Sb Hf,0.22771816063766678
P Co Pm,0.22771862465166667
B Hf Pa,0.22771930968500012
Na Co Ir,0.22771996895166674
P Cu Dy,0.2277207435024666
Al Pm W,0.2277215455513333
C Pt U,0.22772219088266682
Al Ag Ce,0.22772285401533343
B C P,0.2277244106339999
Rh Nd Tl,0.22772965348266674
P Pd Pu,0.2277344046043333
Mn Sm Hg,0.2277350321533334
Si Ho Au,0.22773643133500013
Mo Pt Np,0.22773946046900004
Mn Sn Hg,0.22774514792100006
Al Sb Au,0.22774740945666655
Sc Fe Pa,0.2277526937087334
B Tc Cd,0.2277529074136666
Ti Ru Pu,0.2277568265383333
Co Y Ce,0.22775911127299997
Ti Ir Np,0.2277596338074999
Pd Dy Ac,0.22776009817300003
Al Hf Np,0.22776012800433335
Co Kr Sn,0.2277627783039999
Ti Nb Os,0.22776567177133336
Co Ce Ho,0.22776829736833346
Co In Pb,0.227769283149
Nb Lu Au,0.22777067335700002
Si Mo Ta,0.22777121707700013
Ti Dy W,0.2277740585933334
Fe Pr Np,0.22777705267800002
Rh Cd Pu,0.22777911495233327
Sc Rh Tm,0.2277795979186667
Sm Ta Au,0.2277804483893335
Zn Ag Gd,0.2277812121346667
Co Er Bi,0.22778425063666669
Y Pd Ac,0.22778439781466683
Fe Sb Sm,0.22778537203066668
Al Hf Pa,0.22778630837800012
Fe Sr Ru,0.2277873442763333
Zr Ag Sn,0.2277887520966666
V Nb Dy,0.22779042477900002
Ni Sr Re,0.22779210757400004
Fe Hg Pa,0.22779254060233323
Zr Ag Tb,0.22779494368466668
Ga Ru In,0.22779920313766677
Ru Ag Yb,0.22780417539933348
B Y Tc,0.22780553605333323
Si Mn Pu,0.22780586707500003
Mn Lu Hg,0.22780917931533343
Zn Zr Hg,0.22781138015933328
Co U Np,0.227813726901
C Ru W,0.22782644861000012
K Ti Fe,0.22782666756810016
Zr Ru Re,0.2278298721533333
Cr Zr Ho,0.22783109664666673
P Ir Au,0.22783551092433352
Ti Ge Re,0.2278358364970003
Li Fe Rh,0.22783585711000007
Ni Ce Pu,0.22783617282566676
Rh Eu Hf,0.2278398865473334
Ti Zr Pu,0.2278451858483333
Co Re Ac,0.227845428017
Mn Mo Pb,0.22784894169233325
Tc Pd Nd,0.22785053989933354
Zr Tb Ir,0.2278547815293333
P Pd Hg,0.22785574586166674
B La Ta,0.22785592506800006
Pd Eu Os,0.22785645666500012
Al Cd Pr,0.2278579616433333
Sc Rh Tb,0.2278588272673334
Rb Pd Ag,0.2278606891753335
Cu Kr Ho,0.22786200438079982
B Ho Pu,0.2278642994416668
V Zr Pa,0.22786664162000003
In Pr Pt,0.22786873255566667
Ga Cd Ir,0.22786878824700002
Co As Tl,0.22786881591833336
Al Hf Tl,0.22787114783933338
Zr Lu Ir,0.227875129905
Mn Nd Os,0.22787522039300007
Zn Ga Hf,0.22788716896000002
Cr Zr Sn,0.2278872286250001
N Cr Ni,0.22788856888233344
P Co Pa,0.22788919890666667
Fe In Bi,0.2278895586966668
Cr Y Zr,0.2278919741826667
Fe Kr Sn,0.22789369125666686
Mn Nb Pm,0.2278970122358668
Y Rh Np,0.22789718921666666
P Pd Pm,0.2278987328880001
V Tm Ta,0.22790038689566672
Ca Fe Zn,0.2279034944860001
C Ru In,0.22790456322966676
Zr Mo Tm,0.2279060661333334
V Ru Pu,0.227906505879
Fe Ge La,0.22790733268013336
Dy Yb Pt,0.22790770518833342
Fe Ho Bi,0.22790935238666682
N Ni Mo,0.22791092502633334
Co Os Ac,0.2279117523683333
Al Tc Dy,0.22791250711033334
Mn Ge Xe,0.2279140376580001
In Nd Au,0.22791510015066677
P Pd Tl,0.22792188163833335
Ti Tb W,0.22792292674700013
Cu As Dy,0.22792480627400005
As Ir Pt,0.22792660808733345
Mn Sm Tl,0.22792940687633328
Ti Sn W,0.22793082877133333
Na Al Mn,0.22793682507166685
B Eu Ho,0.22794186056599997
P Cu Lu,0.2279420737403333
C Sc Pt,0.22794249771100009
V Y Cd,0.22794516700466677
Co Pm Re,0.22795063641533347
Al Ge Re,0.22795300770966667
V Zr Np,0.22795596665000006
Zn Au Ac,0.22797838549900026
Cu Nd Pm,0.2279795073473333
Pd Lu Pa,0.2279813594066667
Cu Rb Nb,0.22798278782100023
Mn Ga Ce,0.22798590275899996
Zn Nb Dy,0.22799011221599996
Be Fe Ga,0.2279903526783335
Fe Sb Dy,0.22799159460433324
Zr Au Np,0.22799315338366677
Al Lu U,0.227993393773
Fe Pr Pm,0.22799528996033336
Ca Ni Tl,0.22799539634166688
Rh Er Th,0.22799737607100018
Fe Pm U,0.22799876972700006
Ni Sb Ac,0.22799903859433343
P Fe Pu,0.22800743548000005
V Nb Sm,0.22800774734333334
Pt Au Pb,0.2280088465766667
Mn Nb Pa,0.22800891346166688
Ca Zn Pd,0.22801230522866675
Be Ru Pd,0.22801355585900016
V Mo Tc,0.22801870063266672
Al Si Re,0.22802095041466658
Ti La Pt,0.22802327783600007
Ho W Pt,0.22802448275166667
Cr Ge Nb,0.2280254416856668
Sc Mo Au,0.22802629439366665
Rh Xe W,0.22802655598766672
Be Co Ag,0.228029013181
Ru Rh Pb,0.22802946959899983
Sm Yb Pt,0.22803220702766672
Pd Sn Ac,0.2280372731469999
Cu Rb Ag,0.22803857245266676
Ca Zn Rh,0.2280386621816667
Mn Y Eu,0.22803876597833334
Kr Nb Rh,0.2280427298793333
Cu Tm Ac,0.22804713329799994
Ti Ag Eu,0.22804752376633317
Ni Ba Re,0.2280482585016667
Ti Ru Th,0.22805065658733337
Ni Kr Bi,0.22805073380533333
Li Cu Rh,0.2280525714410001
Tm Ta Au,0.22805272448433342
V Nb Tb,0.22805784652000005
Co Tc Tl,0.22805898897133361
B Sm Eu,0.2280590842723332
Rh Pm Yb,0.2280593214853334
K V Fe,0.2280598505453333
Co Gd Ac,0.22806222893566666
Pd Tb Ac,0.2280629867559999
Na Pd Au,0.22806371532666678
Ti V La,0.22806487899666658
Mo Ru Sm,0.22806798100600006
B Cd Eu,0.2280684590913334
Co Kr Nd,0.22806930173666667
P Zr Ir,0.22807980185533344
Mn Nd Hg,0.2280886514463335
Zn Hf Ta,0.2280917810933333
Zr Mo Lu,0.22809276172300008
Pd Eu Gd,0.2280939847143335
Hf W Au,0.22809960110133332
Cu Kr Cd,0.22810089639500017
Zn Mo Os,0.22810090520333348
Mn Tb U,0.2281019476683334
Ca Ni U,0.2281028948413333
Y Rh Pa,0.22810646865799997
B Tc Tb,0.228108686816
K Ni Ru,0.228113940198
Cu Sn Tl,0.22811490560133327
Mn As W,0.22811633175499996
C Zr Cd,0.22811683923500004
B N Fe,0.228116985894
Cu Re Np,0.22812406394566684
Al Sc Gd,0.22812580240033342
V Cr Hg,0.22812872826266664
Fe Pa U,0.2281292966813001
Mn Ta Np,0.22813008126000014
Zn Ru Sn,0.228133118439
Si Ni Cs,0.22813427901466674
Al Y Tc,0.2281402034793333
Cu Kr Sm,0.22814049621720006
C Rh Bi,0.22814735494566682
Co Cs Pt,0.22815555004433344
Fe Sb Tm,0.22816062898500017
As Pd Nd,0.22816148502866668
Zn Nb Tm,0.22816182319933348
Al Si Y,0.22816188526833325
Mn Sn Pr,0.22816525350800015
Si Nb Ru,0.22816634494233332
P Co Th,0.22816772884666672
Al Sc Cd,0.2281701852753334
Cr Ru Er,0.22817281197666678
V Ge Y,0.22817546948433343
Co Zn Ba,0.228176975313
V Zr Xe,0.22817736925233348
Cu As Tm,0.22817765336999993
Fe La Yb,0.22817934539266674
Ag Ho Ir,0.22818400540999997
Si Os Pt,0.22818522197166652
Cu Tc Hg,0.2281876934613334
Fe Pm Os,0.2281894414596667
Sr Pd Ir,0.2281898291616667
Pd Pm Tm,0.22819415937666662
B Ga Hg,0.22819954490280006
V Ga U,0.22820379595833354
Ti Nb Tl,0.22820452739666683
Zn Ru Os,0.22820739339100005
C Ge Zr,0.22820826465766667
Ga Pd Pb,0.22821413323333345
Al Y Eu,0.22821801535766675
Co Sb Ho,0.22822079062000006
Mn Rb Au,0.22822086113766668
Fe Sm Pb,0.22822181000666664
Pd Nd Pu,0.228225744431
Zn In W,0.22822673567733323
Si Zn Ta,0.22822673570666685
V Tb Ta,0.2282282837736668
Zn Ce Pt,0.22823002378100019
Mn Ru Sb,0.2282338127546666
Ca Ni Hg,0.22823422410100008
Pd Pm Re,0.22823592005766685
Fe Hf Bi,0.2282377112520001
Rh Pr Gd,0.22824063751333337
Dy W Pt,0.22824290114166682
Ti Ga Np,0.22824468783133336
Mo Pt Th,0.22824475037866682
Co Xe Re,0.22824490910066667
Be Cu Ag,0.22824590359200003
P Ti Ag,0.22824861069433344
Ti V Pb,0.22825216023133335
Na Ni Re,0.22825430520566675
He Zn Pt,0.22825454425666658
Co Rb Nb,0.22825481475833356
C Tc Pt,0.22825538505666657
Pd La Yb,0.22825695863433337
B Eu Dy,0.22825834265833342
Pd W Pb,0.228259357157
Al Pr Nd,0.22826066031300007
He Co Cd,0.22826281613100002
Zr Re Ir,0.22826836685366672
Mn Zr Bi,0.22826875124333323
Fe Ce Re,0.2282693649353334
N Ni Ta,0.22827029323766657
Al Ti Sr,0.22827619661233328
He Co Lu,0.2282792734369999
Ge Zr W,0.22827986288666666
V Yb Hf,0.22828060591466695
Ti Ir Pa,0.22828121393286666
Ca Co Mo,0.228281797188
Pd La W,0.22828585914600008
V Pt Bi,0.2282861058286668
He Nb Rh,0.22828859696800013
Cr Ag Cd,0.2282947343490001
Al Sn Er,0.22829748464066674
V Ge Dy,0.22829853068600017
Si Ta Ir,0.2283015071303333
Zn Dy Ta,0.22830830480900005
Fe Xe Gd,0.22831012176566678
Na Cu Au,0.22831826769800012
Cu Ag Bi,0.22831916610933342
C Mo Er,0.2283211275919999
Cr Ag Er,0.22832205510466663
Pd Cd Ce,0.22832727212333342
Ga Mo Er,0.22833069956600027
Fe Tl Pa,0.22833110071436663
Pd Ba Ir,0.2283316451299999
As Mo Pt,0.2283330109833335
Cu Lu Ac,0.22833305757676658
Pd Pm Sm,0.22833512036333342
Sc Fe Xe,0.22833673531166654
Sc Rh Lu,0.22833979545866673
C Ga Ag,0.22834159049500016
He Cu Ho,0.22834221140633337
Ti Cd Tb,0.2283445658493334
V Ge Sm,0.22834706383133352
Pd Xe Ho,0.22834900641000005
Ce Pt Au,0.22834980308333325
Ho Er Pt,0.22835158607733338
B Xe Yb,0.22835324579600022
V Nb Tm,0.22835500079766674
Zn Sr Pd,0.22835691729466678
Ru Ag Er,0.22835866403133334
Zr Ag Tm,0.22835958036666681
Ti As Ru,0.22835963992000008
Pd Os Th,0.2283628097543332
Zr In Sm,0.22836732407000018
P Ti Cr,0.2283705480133335
B Xe Er,0.22837246873300007
Al Y U,0.22837518113700003
Zr Au Pa,0.22837593668266667
Zr Xe Pt,0.22837946356500002
Rh Sb Yb,0.2283905809466667
Si V Tm,0.22839681057933328
Fe La Er,0.22839685780083338
B Cd U,0.22839701185500014
Cr Cu Rb,0.2284004610053333
V Nd Ta,0.2284052625016667
Ti Ge Gd,0.22840535102466675
Zn Nb Tb,0.22840554398699994
C Zn Hf,0.22840914686933336
Zn In Er,0.22841390120100005
V Ta Re,0.22841567394233336
Mo Ru Dy,0.228418225902
Mn W Np,0.22841977072866665
Mn Tm Tl,0.22842558739366675
B Pr Nd,0.22843369522133344
Mn Tm U,0.22843663205466663
Fe Tm Pb,0.22843790236
Ir Pt Pu,0.22844193088366666
Cu Eu Tl,0.22844223342000003
Fe Sr Mo,0.22844330498900006
Co Pm Gd,0.22844540090433346
Si Kr Rh,0.22845077800000022
Cu Nd Pa,0.2284560424538668
Mo Hf Ir,0.22846032022199997
Co Tc Hg,0.22846223151600015
Tc Ag Pt,0.22846271244800012
B Cd Hg,0.22847189457266676
P Cu Tb,0.2284772271089335
Co Tc Pr,0.22847916544099992
Pd Sb Er,0.22848297162566675
V Sn Ta,0.2284893113546669
B Rb Ir,0.22849205119266672
Ga Y Ru,0.2284922593056667
B Na Cu,0.22849287023210002
P Rh Pr,0.22849472467200016
Yb Hf Au,0.22849486326366658
Ti Ga Th,0.22849668324066685
Si V Dy,0.22849769688333338
V Tc Ir,0.22849889747566665
Zn Pm Au,0.22850376446700008
Ni Ba Nd,0.22850404947166675
Co Tl Pu,0.22850539764033342
Ga Ge Au,0.22850600627000012
Cu Gd Th,0.2285067565849999
N Mn Rh,0.22851448484666656
Nb Os Pt,0.22851610182666685
Be Ni Tc,0.228517662721
Ge Nb Ag,0.22851860598666682
Cu Xe Tb,0.22851888861416672
Co Ho Pb,0.22852017875166672
Al Tc Sm,0.22852018262533336
Nb Rh Bi,0.22852179858500005
K Rh Pd,0.22852239939133345
Ca Mn Au,0.22852272336933335
K Mn Rh,0.22852598205266672
Ga Pt Np,0.22852642832100004
V La Pt,0.22852792637500008
Y Rh Xe,0.22852807076500004
K V Co,0.22853061224600027
Na Fe Ru,0.22853572492666677
B Tc In,0.22853614380700024
Cr Fe Sr,0.22853793128866678
C Zr Ho,0.2285414135246667
Rh Eu Ho,0.22854206686166667
Ti Ru Pm,0.22854355660000006
Rh Er Np,0.22854408394499998
Cr Pr Au,0.22854639082133338
Cd Yb Au,0.22854708127200007
Ti Cd Tm,0.22854725278633328
P Fe Th,0.22854777638599988
Co Mo Ba,0.22855023911800004
Co Th U,0.22855283395533335
Sc Mn Ho,0.2285563232156668
Rh Os Hg,0.2285602548450001
V Cr Pr,0.2285650284140002
P Co Xe,0.22856632060999996
Fe Ga Rb,0.2285700353016666
Al Ho Pa,0.2285743312200001
Ti Zn Ce,0.22858123173999995
Rh Er Pa,0.22858151971833346
Mn Lu U,0.22858285776566664
V Nb Re,0.22858841740933353
B Mo Sb,0.22858854651766664
C Gd Au,0.22859080065333334
Ti Ge Nd,0.22859233869833337
Cu As Y,0.22859355465133332
V Tc Ag,0.22859385707100002
C Ti Tc,0.2286040827653333
Ca Pd Ag,0.22860776499933347
B In Eu,0.22860821427733333
Ru Hf Ir,0.22860833836099995
Ti Y Ho,0.22861041179900007
Cd Dy Pt,0.2286119306683334
Sm W Pt,0.22861198458833337
Fe Y La,0.22861246960366657
Ga Pt Pa,0.22861378348766664
Pd Pr Eu,0.22861383860766687
Cu Pm Tm,0.22861419895433344
Be Zr Rh,0.22861807061200012
Ga Nb Yb,0.22861881992666666
Ca Cu Nb,0.2286218007583334
Al Ga Pr,0.22862337403500002
Zr In Dy,0.22862365970533333
Zr Yb Ta,0.2286262864466668
Be B Zr,0.228626371781
V Mo Th,0.22862794859199995
Ge Ho Au,0.22862801606766672
Ge Hf Au,0.2286289838283335
Cu As Cd,0.22863118612300018
Ti Ru Np,0.22863139120400003
Fe Ge Pb,0.22863516651666677
Co Pm Os,0.2286384645509999
Ge Zr Yb,0.22863883075066652
V Mn Ba,0.22863885183266666
Nb Nd Au,0.2286394036350001
P Ti Nb,0.22864328654100002
Ge In Au,0.22864405210866665
Pd Sm Ac,0.2286443595773334
He Co Sn,0.22864474097666676
Mn Pr Dy,0.22864508207066686
Sc Cu Tc,0.22864571595033334
C Mo W,0.22864746833200006
Cu Mo Ba,0.22864880070466667
Ti Nb Hg,0.22865755710066674
Fe Lu Pb,0.22865810861900007
Mn Ta Pa,0.2286621961466666
B Ho Np,0.22866294441633347
Cu Tc Os,0.2286660127396667
Si Ru Ag,0.22866999033000004
Al Nb Ce,0.22867100025333328
Cr Zr Hf,0.22867295823233336
He Ni Bi,0.22867355060166672
N V Fe,0.22867655783700006
Al Tm Hg,0.22867704716266674
Sc Co Tc,0.22868002907433346
Mn Cd Eu,0.228680466069
Ga Pd Bi,0.22868416767499994
Cu Ce Ho,0.22868514791800001
K Cr Ni,0.22868606513800002
B Hf Ac,0.2286881635150001
Zn Ga Ho,0.22869185348500015
Si Mn Pm,0.22869248342866683
Ni Rb Eu,0.2286969714066666
C Al Sn,0.22869795973133325
C Fe Rb,0.22869912498933337
Co Xe Gd,0.2286995245633333
V Er Yb,0.22870179080700004
Be B Mo,0.2287052298189999
C Ti Eu,0.22870524882466664
Fe As Tc,0.22871122467166677
Cu As Tb,0.22871245741000001
P Fe Np,0.22871527580900008
Mn Ge Kr,0.22871654005199996
Al Si Nd,0.22871656378533345
Ti Tm W,0.22872164457466676
Ru In Yb,0.2287237023166666
As Rh Dy,0.2287237470280001
Al Xe W,0.22872490902333353
Rh Gd Os,0.22872658643833332
Co W Bi,0.22872794083933337
Nb Re Au,0.22872964884399996
C Al Th,0.22873040986866666
P Mn Ho,0.2287371082848666
Mn Pm Ta,0.22874313737833357
B Kr Yb,0.2287440269843333
Cu Ge Xe,0.22874526008200002
B Tc Re,0.2287462459283335
Cr Zn Gd,0.22875035634366672
Mn Re Os,0.22875072163833332
Rh Ce W,0.22875203254150014
Al Tc Lu,0.228752068201
P Mn Hf,0.22875323467199996
V Ir Th,0.22875356951433357
Al Er Th,0.22875636081000006
Kr Rh Ta,0.22875718615199991
Sc Fe Ac,0.22875773088193327
Mn Sn Tl,0.2287580868096667
Cr Cu Sr,0.22875881195166664
Zn Nb Re,0.22875980105100013
V Ce Au,0.2287608422063333
Sr Zr Rh,0.22876184588099988
Ga Nb W,0.2287687401466666
Pd Hf Pb,0.22876973213899995
Cr Y Ir,0.22877263700200012
Mo Cd Ir,0.22877708440100017
Mn Ge Ac,0.2287794434329999
Co Kr Re,0.22878114298066662
Cu Re Pa,0.22878411324020018
Si Mn Np,0.22878422901666673
Fe Pm Hg,0.22878860613043334
Al In Pr,0.22878982411566673
Sc V Ga,0.22879184366366673
Pd Tm Ac,0.22879213554933345
Al Xe Er,0.22879310231733338
Fe Pr Pa,0.22879341142900012
C Ga Ta,0.22879377597266679
N Fe Co,0.22879515006266668
Mn W Pa,0.22879576022633344
Ag Pt Pu,0.2287960838380001
Fe Ce Nd,0.2287972604230001
Tb W Pt,0.22880082320666664
V Ga Hg,0.22880122212666687
Ta Os Pt,0.22880971145266676
V Cd Ho,0.2288109889216669
B Y Hg,0.22881116414266667
N Cu Rh,0.22881341074333325
Tc Rh Dy,0.22881834527533343
Ti Sm Yb,0.2288184972853334
Zn Rh Ba,0.22882060786166653
Tc Ru Pt,0.22882245090766684
Sc Mn Dy,0.22882613861733334
Zr Cd In,0.2288332090033334
Zr Ta W,0.22883469288766667
Cu Ce Sm,0.2288374239056666
Si V Y,0.22883821917666688
Si Ti Re,0.22883905988966674
Na Ni Nd,0.22883914245666687
Zn Mo Sn,0.22883947429666668
Dy Er Pt,0.2288427617420001
B Ca Zr,0.22884467264800012
In Pt Hg,0.2288471979996666
N Co Pd,0.22884974602166674
V Ru Pm,0.22885541786333335
Cu Zn Ba,0.22885863811166662
P Co Kr,0.2288587156950001
Cr Eu Pt,0.22885958543233328
Al Sm U,0.2288609544016667
Ti As Zr,0.22886100770400006
Zr Mo Tb,0.2288633484983333
Zn Nb Lu,0.2288749222076666
He B W,0.2288749269646666
Si Cr Nb,0.22888007431566668
B Ge Pr,0.22888086694699997
Sc Rh Re,0.22888244653366666
Sm Er Pt,0.2288824493523334
P Pd Np,0.22888433290933344
Fe Rb Nb,0.22888472592433332
Ti Ru Pa,0.22888569965033345
V Zr Ac,0.22888882496000004
Sc Fe Kr,0.22889192414833331
Si Tm Au,0.22889479846566677
Tm W Pt,0.2288966983523333
Ni Sr Os,0.22889732153300002
Nb Rh La,0.22889839227833325
Be Cu Nb,0.22889974414866676
B Sn Hf,0.2289003714293335
N Ti Fe,0.22890332961499998
Sc Rh Nd,0.22890422550223338
Cr Ga Er,0.22890820128833345
Fe Tl Ac,0.2289084099403334
B In U,0.22890945419366665
Cd Ho Pt,0.22891262945500018
He Cu Sm,0.22891321778066684
B Pr Gd,0.22891579663166672
He Cu Cd,0.22891787828900012
Ti Zr Th,0.2289184600450001
Cu Gd Pu,0.22892001322799993
Si Mn Th,0.22892073105000008
Mn Eu Er,0.22892214164666674
Cr Ga Hf,0.22892217675200016
Cu Cs Pt,0.228923383942
Ni Rb Tc,0.2289308292630001
B Zr Bi,0.22893223682833339
V Ge Tm,0.22893541759666675
Zr Ag Nd,0.22893864737133346
Cu Rb Mo,0.22894052236966686
Be Ni As,0.22894544062000008
Pd Cs Pt,0.228945456244
Cu Xe Dy,0.22894624855766665
He Fe Gd,0.22894706185833338
V Ho W,0.22894886972766676
Ag Hf Ir,0.22894991712733342
B Nb La,0.22895088749233358
Ti Ga Pa,0.22895461516200005
Al Ho Tl,0.22895485813933344
B Tb U,0.22895568227399996
Pd Xe Dy,0.2289559732833334
As Rh Ho,0.22895796755800002
Fe Sb Tb,0.22895829513033347
V Eu Ir,0.2289592524516668
Ti In Tl,0.22896143561400015
Pd In Sb,0.22896163763499994
Rh Yb Ac,0.22896324522199984
Ti Cd Sn,0.2289635750493333
Si Re Pt,0.22896595
Mn Nb Ac,0.22896683650276667
Ca Sc Ni,0.22896740395666668
P Fe Pm,0.22897025092133347
Cu Er Pb,0.22897072620300005
Ti Cd Lu,0.22897103403900004
In Sn Pt,0.2289824438546668
Mn Nb Xe,0.2289833348942335
Rh Pr Hg,0.22898393940600012
Nb Ru Yb,0.22898555164566672
Y Ru Ag,0.22898748841333325
Ti Zr Np,0.22898923519300005
Nb Pt Tl,0.22898999098133335
Fe Hg Ac,0.22899131124083336
V Ru Pa,0.22899190200333333
He Co Nd,0.22899520729766684
Zr Nb Yb,0.22899605201899992
Cd Sm Pt,0.22899697163500002
Al Pr Gd,0.22899699262000003
Cu Os Th,0.2290025169560001
K Ni Nb,0.22900479049933334
N Fe Pt,0.2290053682266667
B Y Eu,0.2290054958603334
P Pd Pa,0.22900633517166688
Y Yb Au,0.22900796555133346
Al Zr Pb,0.2290094735323334
Cu Cd Ce,0.2290143187450001
B Kr Er,0.2290198972203333
Pd Er Pb,0.2290200718466668
Nd Ta Au,0.22902056839766663
Ir Au Pu,0.2290286587576668
Mn Lu Tl,0.22902928502466674
V Cd Sm,0.22903126792900005
Ga Ru Sm,0.2290316850366669
Co Sr Mo,0.22903890900333346
Cu As Lu,0.22903949768999998
Cr Co Ba,0.22904651411833366
Nb Gd Pt,0.2290484338653335
Y Ho Pt,0.22904854610166667
Al Si Os,0.22905008041200015
C Ge Ru,0.22905167992666675
He V Zn,0.2290525460156667
Co Ce Sm,0.22905460277700015
In Re Au,0.22905519666000007
Ca Ni Pr,0.2290576981790001
Sc Cr Pt,0.22905772824000006
Ca Fe Nb,0.22906070078889992
Li Ni Zr,0.22906085891466668
Fe Tb Pb,0.22906203987433343
Be Fe Er,0.22906311734500004
Ga Ag Er,0.2290657241616666
Co Xe Os,0.22906720399333325
B Pr Os,0.22906853800000013
Rh Cd Pm,0.22906899952566662
Mo Ru Lu,0.22906936042233336
Mn Ru Pb,0.22907071703733342
P Co Ac,0.22907718673166666
Mn As Yb,0.229080532228
Y Zr Ta,0.2290860745606667
Ho Hf Pt,0.22908809896099985
Co La Yb,0.22909167445733336
Ca Co Ru,0.2290952263956668
Nb Ta Ir,0.22909823352666672
Si Mn Pa,0.229099643392
V Mo Eu,0.2291016802693334
Zr Ir Hg,0.22910516920666676
Zn Tm Ta,0.22910656695300005
Fe Cs Au,0.22910771914600006
Ga Pt Th,0.2291078261793335
Pd Eu U,0.2291091460583334
Ni Kr Pb,0.22911076367266692
V Y Yb,0.22911252292166664
Ti Ho Er,0.22911448413566673
B Re U,0.22911590304099996
Ni Pb Ac,0.22911671213900003
B C Ce,0.2291168781696666
Zn Ru U,0.22911765594433356
Pd Yb Bi,0.22911845233400002
C Si Mo,0.22912040146533347
Zn Ir Hg,0.22913303709233324
Co Rb Ta,0.22913543950300005
Ru Ag Cd,0.22913785133
B Dy Pu,0.2291416371023334
Cr Zr Sm,0.22914308721666682
Mn Yb Pu,0.22914374021900016
Pd Lu Ac,0.22914414095999996
Zn Yb W,0.22914424191100005
Mn Y Tc,0.229147045938
Mn Ba Pt,0.22914779811466682
Ni Sr Nd,0.22915101407966665
Cr Tc Pt,0.22915143738733335
Ga Zr Gd,0.22915156178000012
C V Pr,0.22915286460233336
Al Ti Ba,0.22915353327366675
Ru Ho Ir,0.22915364036966687
Ga Yb Ta,0.2291536786730001
Y Rh Ac,0.2291537881906667
Pd Pm Lu,0.22915909359333336
Li Ni Ir,0.2291648674500001
B Rb Au,0.22916673410766678
He Rh Ta,0.22917163262133347
Ru Pt Pu,0.22917279273900001
Pd Re Ac,0.22917388078400014
Cr Ge Ta,0.22917451271233327
Ga Ru Tm,0.22918093637000012
Ti Ga Pm,0.2291812204223333
Ti Gd Ta,0.22918157096999997
Fe Tc Eu,0.2291818039649999
Tc Rh Sn,0.22918333570100002
C Rh La,0.22918777091266657
In Ho Ir,0.22918864777733347
Ge Kr Rh,0.22919290670566667
Fe Xe Os,0.22919310024033338
Cu Kr Y,0.229196256666
Co Ce Tb,0.229200417195
In Hf Ir,0.22920116868833346
Mo Pt Ac,0.2292030732166667
Zr Ag Lu,0.229203121579
Al Ge Nd,0.2292033162683334
Cu Pm Lu,0.22920352436966668
Lu W Pt,0.2292066313633335
V Nb Lu,0.22920678819266682
Ca Cu Zn,0.22921393875666685
Zn Sr Rh,0.2292144393053334
Ru Pd Ba,0.22921599017833325
Ca Co Ag,0.22921627006899992
Zr Au Th,0.22921875967033334
Fe Ru Cs,0.22921943199400005
Co Dy Pb,0.22922204414500005
N Ni Ag,0.22922452863500004
Be Ni Eu,0.2292246561416668
P Pd Th,0.2292256656463333
Kr Pd Ho,0.22923014238266684
B Sm U,0.22923597009166666
Ti Zr Pm,0.22923742456899987
Zr In Tm,0.22923902966533347
Sc Ni Sr,0.22924046383466679
Mo Ru Tm,0.22924108039466673
Cu Kr Tb,0.2292430952656666
V Lu Ta,0.22924541958533345
Fe Xe U,0.22924865215799997
V Ir Pu,0.22925243063466663
Pd Nd Pm,0.22925686277999996
Ca Cu Ta,0.22925799240033348
Cu Ge Kr,0.22926146009846665
Ti Sm Er,0.229261594187
In W Ir,0.22926476562900025
Ga Ru Cd,0.22926665063333332
Nb Yb Ir,0.22926701074800007
Ag Sm Ir,0.2292698911086669
Rh Gd Tl,0.22927190662700003
Nd W Pt,0.22927266952266667
Mo Ru Tb,0.22927389596100003
Mo In Yb,0.22927802548033333
Ti Zr Pa,0.22927847978466678
Co La W,0.22927994877000013
B Al Rb,0.2292830727735333
Fe Kr Gd,0.22928468229400006
Rh Ta Bi,0.229286005254
B Ga Pu,0.22928659398433335
C Ge Mo,0.22928714526000002
Co As Tc,0.22929019549666668
Cu Ge Ac,0.2292910955133334
Co Ce Dy,0.2292918218150001
C Eu Pt,0.22929273441099998
Zr Au Ac,0.22929421031
Ti Mo Tc,0.22929664651033335
Pd Xe Tb,0.22929806392333338
Ti Ir Ac,0.22930131265220013
Zn Ru Pr,0.22930308049700007
B Ho Pa,0.22930600703933354
P Fe Pa,0.2293083259943334
