#phases,average probability Tc>10K
phases,probability
Mo Au Tl,0.4006016859066665
Zn Nb Os,0.4005841830500001
Sc Nb W,0.4005783398799999
K Zn Ga,0.4005734654133331
Fe Ni Hf,0.400550579256667
Fe Nd Os,0.4005427309200001
Be C Sr,0.4005421541366663
Mo La Ta,0.4005327972666672
B Nb Th,0.4005307595733329
V Y Hg,0.4005242742733332
V I Pt,0.4005182747899999
Al V Pm,0.4005106532766666
N Os Ir,0.4004773343766666
He Ca Nb,0.40047583269
N In Xe,0.4004711016999998
Mg Zn U,0.4004650483566667
P Nb Ru,0.4004637767266667
He C Ca,0.4004550436866667
Li V Xe,0.4004496726333335
Fe Tc Sm,0.4004347880900002
Mg Ba Er,0.40043079019
Mo Pb Bi,0.4004254771799999
Co Nb Tl,0.4004110936166664
N Bi Pa,0.4004085242866664
Y Nb Pd,0.4003956917566663
Mg Mn Rh,0.4003448348533334
Mg Sn Er,0.4003445197966668
O V Hf,0.4003401378166668
Na Mg Gd,0.4003075428933332
Sc V Ge,0.4002999452333332
P Mo Tl,0.4002982094133335
Mg Sb I,0.4002625108233335
C Sn Dy,0.4002434543233332
O Al Hg,0.4002340411266668
B N Kr,0.40022626011
Sc Nb Sb,0.4002086465633333
Be Nb Hf,0.4002042423499999
O K Zn,0.4001320790699999
Cu Mo Sm,0.4001308303166668
Nb Sb La,0.400119149253333
Be Na Mo,0.4001029850466667
C Si P,0.4001008376066666
O Nb Pb,0.4000983765266666
Nb Ba Ir,0.4000870140533332
S Nb Pb,0.4000773344333333
H Br Zr,0.4000755802866669
C O Co,0.4000664539333333
Mg Zn Ta,0.4000660337833334
Mg Co Br,0.4000584557033337
N In Pm,0.4000359777200001
Fe Tl Pu,0.4000315511566667
Mg Sr La,0.4000120342033336
C Rb Ac,0.3999677328666669
Fe Sb Os,0.3999534165033331
Cu Mo Eu,0.3999530349733333
V Au Pb,0.3999430771
Fe Pr Re,0.3999391344433333
Sc Fe Tm,0.3999263032299998
V In Te,0.3999247478733332
V Ag Ba,0.3999160967700001
Cu Mo Re,0.3998952299799999
O K La,0.3998823979466669
V Br Hg,0.3998648356233335
K Nb Pa,0.3998605782966667
Nb Cd Pt,0.3998515488133334
Be Mo Ba,0.3998474958
Nb Ru Cd,0.3998387291133332
Fe Eu Tb,0.3998384047633336
C Mn Sm,0.3998383663166664
Nb Cd Sb,0.3998383587866664
C S Sr,0.3998338037766669
Nb Ru La,0.3998296289333333
C Cd La,0.3998247986000001
Fe Nd Ir,0.3998138447066667
C Eu Au,0.3998056422
V Rb Er,0.3998050530466664
Mg Cs Tb,0.3998015732566667
C Cu Sb,0.3997950213543334
C Ti Br,0.3997936371666671
Mg Ca Er,0.39978733914
Al V Pa,0.3997781670199999
C F Al,0.3997780258323331
C Eu Ta,0.3997746832666664
O Ca Cr,0.39976725549
Mg Br Th,0.3997591227033333
He N In,0.3997576664500001
V Rb Sm,0.3997507927333334
Ca V Er,0.3997462350733335
V As Re,0.3997166979500004
H K As,0.3996862971600002
Mg Br Er,0.3996739774966668
Nb Tc In,0.3996696310733329
Na Ga I,0.3996690936133334
V Cu Nd,0.3996640871666663
Mg As Pd,0.3996619735766666
N Pm Sm,0.3996486558633333
V Mn Ag,0.3996368546766665
C Cd Pb,0.3996292266333334
C Zn Lu,0.3996255737499999
Cr Nb Yb,0.3996251410999997
O K Nd,0.3996182184499998
Li V Ni,0.3996098351366666
B Fe Pm,0.3996077361733333
Fe Nd Lu,0.3995954365700001
C Al Yb,0.3995807300099997
Se Nb Os,0.3995767252000005
Nb Eu Ta,0.3995763512333332
Nb Cs Tm,0.3995661318933334
B C Dy,0.3995622526466665
Fe Cu Ac,0.3995622283899998
V Y W,0.3995476274133334
B Nb Tb,0.3995317246233335
He N S,0.3995108012966665
As Mo Tb,0.3995087168333334
V Cu Ru,0.3995047295033337
O Y La,0.3995046572266665
Mg Pd Cs,0.3994979998133333
Mg I Pr,0.3994595893299997
Fe Re U,0.3994587512733331
Na S Nb,0.3994580441833332
O Nb U,0.3994513731400002
B Nb Ho,0.3994431205433335
C Er Ta,0.3994427895833336
Mg Al Ho,0.3994311050133336
C As Ce,0.3994214764466666
Mg Cu U,0.3994206164733331
He As Nb,0.3994054775900003
C Sr Pt,0.3994036892500004
He Mg Cl,0.3993972144533335
P Fe Yb,0.3993915238966664
Mg Cu La,0.3993850712266666
Ti As Mo,0.3993771468466665
N Ce Ir,0.3993688176899997
C Sn Pr,0.3993402851599998
B Nb Tc,0.3993337374166664
Fe Pm Au,0.3993333546799997
N Rh Ac,0.3993268716866668
C W Hg,0.3993237864333331
N Pa U,0.3992993928933334
Al Ga Zr,0.3992956660366669
C Mn Rh,0.3992934158633335
Be V Ba,0.3992900177633333
O Si Y,0.3992868728799997
He Fe Tl,0.3992767323699999
V Au Tl,0.3992664957899996
N Er Pu,0.3992645449066671
O Sn Ba,0.399252798583333
O Ca U,0.3992462447866666
F Mo Pb,0.3991985564766666
Mg Cr Au,0.3991882552333333
V Pd Sn,0.3991827693133338
Mg As Gd,0.39917606019
As Mo Tc,0.3991750308333333
Mg Cr U,0.3991713731833333
H Li Si,0.39916974981
Fe Lu Re,0.3991235701366666
B C Pr,0.39911341888
Mo Rh La,0.3991105707600002
Nb Sb Bi,0.3990990519933332
V Cu Ag,0.3990975912033334
Mg Sr Au,0.3990953784300002
C Sc W,0.3990820568000001
S Mo Ce,0.3990793111666667
Fe Sb Ir,0.3990688066233334
C O Tb,0.3990597607166666
N La Ac,0.3990557248666669
Mg P Cr,0.3990553492566667
Sc Mo Pb,0.3990552431533334
N Ru Pu,0.3990496920133334
O Mo W,0.3990299563333331
Ca Mo Sb,0.3990123803433333
N In Np,0.3989910702799999
K Nb Np,0.3989843749366669
Mg Mn Sm,0.39896734011
Mg S Te,0.3989658250633334
Li Zr Sn,0.39895731507
V Ge Hf,0.3989513741133331
Cl V Dy,0.3989340973399998
O Y I,0.3989075334533334
Mg Cr Pb,0.3989041875466667
P V Ge,0.39889172243
O Sc V,0.3988908101439998
C O P,0.3988797314633331
Mg Rb Ir,0.3988790296899999
Mg Te W,0.3988557447666667
O Ca Hf,0.3988488974033334
N Xe Nd,0.3988407054633336
Mo La U,0.3988372182499999
C Cr Bi,0.3988365296766669
Li V Pm,0.3988364529633335
Ti Fe Sb,0.3988354838950003
Se Mo Pd,0.3987963801466663
C Cs Pm,0.39878569132
Si Mo U,0.3987805530333334
O Sr Nb,0.3987731893350003
P Ti Fe,0.3987520320466668
C Cr Ru,0.3987383521066666
V Rb Re,0.3987274167633332
Fe Pd Th,0.3987228409780001
Nb Tl Th,0.3987136332200003
Na Co Mo,0.39870778018
Fe Tc Sb,0.3987001157356667
C Te Nd,0.3986910861800002
P V In,0.3986868667166665
Nb Hf Pt,0.3986853652133337
F Mg Sc,0.3986716816
He N Ru,0.3986624404399997
C Zn Ag,0.3986565581066664
Mg I Lu,0.3986477447233335
Cl Mo Pr,0.3986366968299998
V La Au,0.3986219924566669
S Fe Np,0.3985994457499998
Be F Mg,0.3985940763299999
Fe La Tb,0.3985900529566665
V I Nd,0.3985679063599999
Rb Mo Lu,0.3985456325200001
Br Mo Nd,0.3985427272700002
Ca Co Mo,0.3985420808999999
N S Pu,0.3985418440099998
N Cr Ac,0.3985416278566666
H K Cu,0.3985167417833337
Mo I Ho,0.3984999424033335
N Pt Np,0.3984918257300003
Ga As I,0.3984906370766666
C Cs Pa,0.3984704254000001
B P V,0.3984676528766667
Be C Ta,0.3984665995566666
H K I,0.3984640546000001
F Nb Bi,0.3984608564066665
B Si Mo,0.3984478313366668
F Mg Hf,0.3984458567533334
Mg Mn Th,0.3984229156799999
Cl V Ho,0.39840454184
Mo Te La,0.3984023062966665
B Fe Np,0.3983921663733334
Nb Lu Tl,0.3983903106133331
Cr Nb Pr,0.3983824120133332
Cl Ca Ga,0.3983722590133334
C S Sc,0.39836635688
C Cu Ho,0.3983582108266667
K V Pd,0.3983251149099995
Sr Mo Tl,0.3982780950833334
C Kr Cs,0.3982621500333334
Fe Te Ac,0.3982612816366667
O K Sn,0.3982503673900001
H Ga Lu,0.3982501535999996
Al Mo Ce,0.3982357649899999
He Fe Au,0.3982096785200004
Cr Mo In,0.3982052799866669
C Lu Tl,0.3982049412000003
Sc Nb Pt,0.3982049332666666
O Nb Rh,0.3982032588799997
C Ni Zr,0.3981632545599997
Fe Re Ir,0.3981311161166666
C Ta Pt,0.3981260260333332
Fe Tc Nd,0.3981223785666664
Mg Ti Y,0.3981115573099998
C Cu Pr,0.3981095002166667
Mn Mo Ag,0.3981035121300004
Ge Mo Pb,0.3980868448699999
F Sc Nb,0.3980424166166667
N Ge Xe,0.3980039094900001
Nb Rh Ag,0.3979991158599997
Fe Ge Pd,0.3979968166366666
Mg Co Ba,0.39799424658
Cl Nb Pm,0.3979910836633333
C W Pb,0.3979906491866664
C Cs Np,0.397987599553333
Be Mo Cs,0.3979834684499999
F Mg Hg,0.397978387973333
Se Nb Gd,0.3979628685733333
Mg Ta Au,0.3979603931866666
V Ag I,0.3979473419466666
F V I,0.3979397548089999
Li Ga W,0.3979363552999999
C Sr Lu,0.3979327417533333
Ti Sr Nb,0.3979250869533333
Mg Tl U,0.3979091490299996
Mo In Au,0.3978963568633332
B V Bi,0.3978949738066664
Y Mo Eu,0.3978813807966668
S Fe Pm,0.3978760786833337
Nb W Hg,0.3978706820999999
Fe Ge Sm,0.3978668592866664
Zn Nb Gd,0.3978487748533336
H Mo Xe,0.3978482510999999
Cl Mo Ho,0.3978409034266666
V Ge Bi,0.3978328309833333
Mg Y Th,0.3978251062533331
Ti Fe Yb,0.3978246616299997
Nb Ru Bi,0.3978236395466666
Ca Mo Yb,0.3978182346666667
N Eu Pa,0.3978138116566667
C S Hg,0.3978040445066665
N Kr Rh,0.3978028605400002
O Ga Gd,0.3977887572733333
Sr Nb Yb,0.3977865112500001
O V Lu,0.3977845232999999
Fe Ce Yb,0.3977843004666663
Fe Pr Yb,0.3977837980799999
S Mo Tm,0.3977813805666666
N W Pu,0.3977800413433332
K Kr Nb,0.3977513361033332
C Si S,0.3977475571033331
N Nd Pu,0.3977325979666665
Mg Tc Sn,0.3976877127933331
C Al Tc,0.3976733655133334
V Co Zr,0.3976732739766666
V Zr Ce,0.39766129692
Mo Cd Pb,0.3976609380299998
Na Mg Tm,0.39761496394
S Mo Gd,0.3976068576
O As Ba,0.3976025510133333
Na V Pr,0.3975991142500003
H Ga Pr,0.3975847539200002
Fe Er Yb,0.3975817274299998
He C Na,0.3975789626766669
Br Mo Eu,0.3975712809333333
Cl V Tc,0.3975689496433333
Ni Nb Cs,0.3975683093066669
Cl Nb Xe,0.3975326128633333
Y Mo Re,0.3975298227566668
Zn Mo Ta,0.3975208120633333
O Zn Y,0.3974974090666667
C Co Te,0.3974946565599998
V Cr In,0.3974844357433335
Si Mo Hg,0.3974780853266667
Fe Co Ni,0.3974542337599999
Nb Er Ta,0.3974435567466668
Fe La Tm,0.3974103807733333
C Hg Bi,0.3974098901466665
Fe Ce Pr,0.3974018347233333
B V Hf,0.3973881117733331
H Mn Zr,0.3973826803666666
V Ta Au,0.3973780804599999
O Sc Nb,0.3973730696533334
O Ca Ho,0.3973697368366669
Nb La Eu,0.3973559525166665
V Br W,0.3973420525833331
Mo In Tl,0.397331095713333
Ti Mo I,0.3972965512433334
Zn Mo In,0.397296477003333
H Mo Pu,0.3972880034833336
N In Pa,0.3972793047633333
Cl Mo Dy,0.3972689854833331
S Ni Mo,0.3972577926433332
Mo Hg Pb,0.3972346991966665
N U Np,0.3972202514100003
Nb Ru Rh,0.3972113274
Fe Au Pu,0.3971957107799996
F Mg W,0.3971950951333337
H Se Zr,0.3971825716933331
C Zn In,0.3971782000399998
Nb Rh W,0.3971705786333332
Nb Pd Ba,0.3971659895066664
V Cr Zn,0.3971588981033331
C Zr Ce,0.3971427061333333
N Xe W,0.3971276221333336
Be C Au,0.3971222601466667
B Fe Pa,0.3971106102666666
O Ca Eu,0.3971087159133332
Mg Ti Se,0.3971041225733334
Ti Rb Mo,0.3970984974133333
Mg Cu Ta,0.3970817580500001
Zn Nb Ce,0.3970673347233333
Sc Nb Ru,0.3970397377033333
Fe Ru Tm,0.3970395303166664
Ca Mo Th,0.3970146803266667
C Ni Br,0.3970061036593332
Mo I Dy,0.3970027890333332
Nb Ru Hf,0.3969939798766666
Mg Cs Gd,0.3969931623433332
Ti Fe Re,0.3969909730166668
V Ba Sm,0.3969721704266667
Mg Sc Te,0.3969515146566668
Br Nb Ir,0.3969396798333332
Fe Tb W,0.3969389140100001
P Mo Ta,0.3969230468233334
Cu Ga Rb,0.3969131277933332
Mg Cu Tl,0.3969076894066667
Mo W Pb,0.3969048403000003
Nb Ag U,0.3968970945499998
N Ge Np,0.3968738001499998
Nb Nd Bi,0.3968698294833332
Fe Re Os,0.3968488501866669
Nb Dy Tl,0.3968474037533332
V Zr Os,0.3968452961133332
C Cu Os,0.39683062432
V Ge Rh,0.3968227220166667
V Ba Eu,0.3968134882966664
O V Cr,0.3968045014633332
Mg K Xe,0.3967976283166666
Mg Mn Er,0.3967973654733334
Ti Cr Nb,0.3967914112866668
Y Mo Nd,0.39678515287
Al Mo Tm,0.3967816009866663
Cr Mo Au,0.3967725640900001
Br Mo Sm,0.3967709876666664
Cr Mo Tl,0.3967676489033335
Nb Sm Bi,0.3967657739333335
Si S Nb,0.3967523567266667
Mg As Tm,0.3967397924533333
He N Er,0.3967351727133333
C P Cr,0.3967278688133331
S Cl V,0.3967264653466667
V Ru I,0.3967250381499998
Al Cl Ga,0.3967217398366668
H K Ba,0.39671572896
Nb Tb Tl,0.3967126590166664
C Pt Au,0.3967118454
C Si Cd,0.39670107298
C Co Zn,0.39670094192
C Sc Hf,0.3966998914666667
N Ag Pu,0.396678114223333
Fe Yb Ir,0.3966605422566668
Ga Zr Te,0.3966468093866666
Nb Ho Tl,0.3966247976866667
P Fe U,0.3966124557133337
As Mo Os,0.3966083681233333
Cl Ga Br,0.3965519319733333
Rb Mo Ho,0.3965373068533331
V Se Bi,0.396516637933333
B Mo Au,0.396507477083333
C Rh Tl,0.3965008093000001
Mg Al Gd,0.3964937148833329
Mo Ta Au,0.3964807390399997
C Sc Ge,0.3964542831966664
C La Bi,0.3964524335333336
Nb Cd Nd,0.3964478808999999
F Nb Hg,0.3964476733433329
N Pm W,0.3963947281166667
O Ga Ge,0.3963844142533334
N Tb Ir,0.39638223182
Cr Nb Th,0.3963822244800001
Mg Ta Pb,0.3963772859933334
Mg Zn Tl,0.3963491374766667
Be V I,0.3963316854633334
Nb Ce Pb,0.3963180837999999
Mg Al Dy,0.3963172309666667
Na Mg Ce,0.3963050864
S Ge Nb,0.3963003051166667
Mg Te Hf,0.3962936814366666
C Al Os,0.3962927954466667
Li Ga In,0.3962814792533333
Co Sr Nb,0.3962776019199998
Cu Mo Sb,0.3962747029066667
Mg I Os,0.3962548298099999
V Cs Pt,0.3962446959733334
Se Nb Tm,0.3962421594666667
N Ge Pm,0.3962380250133333
Nb W U,0.3962323061666667
Mg La Ta,0.3961967368599999
O V Ho,0.3961920687666667
Fe Yb U,0.3961665471366666
Mo Sn Ir,0.3961552458366665
Nb La Nd,0.3961492422733336
Li V Pa,0.3961286831166667
Mn Mo Nd,0.3961062238666665
Cl Mo Tc,0.3960965584733333
Be Nb U,0.3960959171166666
He N Ag,0.3960900742233336
C Pb Bi,0.396087740443333
Nb La Sm,0.3960686776366668
K Ga Rh,0.3960569867333335
Nb Eu Bi,0.3960494084333333
C Ge Hg,0.3960235670166667
He N U,0.3960230158
Sr Nb Pr,0.3960131070899996
C Mn U,0.3960025934566669
Fe Y Ac,0.3959840545200002
Nb Cd Eu,0.3959551282333332
Fe Sm Th,0.3959236546706667
P Fe Pr,0.3959026194633329
Mg P Sr,0.3958925429533335
V Mn Nd,0.3958907678566666
Sc V Zn,0.3958906235633334
Li V Np,0.3958857616199998
C Ru Hg,0.3958672604533333
Li Ga Ru,0.3958656107400001
Sc V In,0.3958473934699999
Be V Mn,0.3958349365700001
O Ga Ag,0.3958299316833333
O Ca Dy,0.3958220814666664
Mg Te Hg,0.3958199297266667
Zn Mo Rh,0.3958110922933334
Y Mo Sm,0.3958095656399999
N Pt Pa,0.3958045536433333
O Nb Ho,0.3957968588333332
Mg K Pu,0.3957726810366667
P Nb Nd,0.3957644135333333
Al Fe Kr,0.3957638019933334
Na V Th,0.39575804145
Mg Al Pd,0.3957553395566666
P V Zn,0.3957514934666666
Ga Sn Cs,0.3957419248133335
Co Cu Mo,0.3957243547333335
Mn Mo Eu,0.3957237509899999
V Ru Ba,0.3957037583299999
Nb Os Pb,0.3957013404499998
V Ge Cd,0.3956815877700002
Nb Ag Hg,0.3956782667699996
P K Ga,0.3956766709999999
Mg Sr Pb,0.3956710367633331
V Ba Re,0.3956398966299997
C Ti Se,0.3956195453233333
Fe Yb Os,0.395604982943333
Nb La Er,0.3955989682099997
C Sr Ag,0.3955843713533338
Fe Eu Tm,0.3955780097766669
C Sm Tl,0.3955772282666666
C O Ce,0.39557520363
Li Ga U,0.3955664905000001
C Cr Ge,0.3955533505333332
Fe Br Ac,0.3955532151800001
P Fe Er,0.3955512746700001
Nb Sm Hf,0.3955367497566669
Cl Nb Pa,0.3955240349333332
Mg Ge Te,0.3955140320733332
Fe Ce Er,0.39550322709
Fe Tm Bi,0.3954913073133334
Mn Ga Cs,0.3954856798766665
Si Mo Cd,0.3954823705633333
C Lu Au,0.3954600977466667
Mo Hf Pb,0.3954557121833333
O Br Ba,0.3954483865200002
Nb Sb Hg,0.3954381281466668
C P Pb,0.3954374928433334
C In Au,0.3954355983
Li As Zr,0.3954344819666667
Cr Nb Lu,0.3954323270433333
C S Ta,0.3954180759200001
Be Nb Rh,0.3953782453733335
Li Al Zr,0.39536853702
Br Mo Er,0.395364112313333
Mo In Ta,0.395353980863333
Mg Y Sm,0.3953499946700001
Sr Nb Th,0.395346799386667
C Cr W,0.3953399122466668
Mo I Os,0.3953361780666667
O V U,0.3953164771833331
F Nb U,0.3953011052100002
V Mn Ru,0.3952911199933335
O Na Zr,0.3952822044866666
V As Pr,0.3952581455233334
Mg Au Tl,0.3952562445733333
C Zr Ir,0.3952542462266669
V As Th,0.3952507781399996
C Te Yb,0.3952506274500004
Co Mo Cs,0.3952504767633331
Fe Tb Hf,0.3952499758466666
V Zn U,0.3952377837933333
Be Fe Ni,0.3952323371300002
Mo Rh Tl,0.3952291919999999
Se Nb Ce,0.3952154967433333
C Sr In,0.3952150013300004
Mo Ta Tl,0.3952114981866668
V Cu Re,0.3951956690766663
Cu Mo Er,0.3951921226433333
N Ru Xe,0.3951874000066669
C Cl Ni,0.3951697329900001
C Cu Dy,0.3951669723933333
V Cs Nd,0.3951650303299999
C F Te,0.3951620654233331
Li Ga Bi,0.3951614368166665
P Fe Tc,0.3951505728133335
F V Y,0.3951433838433331
He N Ge,0.3951391274766662
N Kr Bi,0.3951386573533333
V Ge Hg,0.3951363340533332
C Cr Hf,0.3951318271933329
Mo Sb Cs,0.3951236926266664
C Cr Eu,0.3951235753833333
Ca Mo Lu,0.3951209812500003
Mo Ba Yb,0.3951134811533332
Br Mo Re,0.39510665115
Nb Te Re,0.3951032622999999
B Ga Cs,0.395101763133333
B Mo In,0.3950733491
Si Mo Bi,0.3950699873833334
C Ag Au,0.3950542373133333
V Ag Cs,0.3950355957199997
Nb Gd Pb,0.3950284525166666
V I Eu,0.3950176886466666
Nb Cd Sm,0.395001893553333
Na Mo Pr,0.39499842106
C Ag Ta,0.3949971488199997
S Fe Pa,0.3949967320466665
Mo Ba Th,0.3949530179233335
Mg Ti Mn,0.3949526236066668
Mg W Tl,0.39495077943
V Ba Er,0.39492950903
B Ga As,0.3949216160900002
C Cu Tc,0.3949173640133331
Al Ga Cs,0.3949132350566666
Sc Nb Nd,0.3949005032000002
Na Mo Yb,0.3949004931466669
C As Ir,0.3948790258633338
B C Tm,0.3948662739333336
Zn Nb Tm,0.3948397077466666
O Nb Eu,0.3948394550233333
H Mo Pm,0.3948309823333332
As Mo Ce,0.3948236306399997
Mg Cs Ce,0.3948073502966666
P Fe Lu,0.3947988199166667
Sr Mo In,0.3947903503833334
B V U,0.3947569773066667
C Te Th,0.3947388400566666
H Cu Zr,0.3947216562833335
C Ru La,0.3947209245666667
C Ru Pb,0.3947151418533334
Mg P Ta,0.3946892364633332
Nb Rh Sb,0.3946886124466668
C Ti I,0.3946596179999999
Be Sc Nb,0.3946537428466663
Ca Mo Pr,0.3946470781799999
C F Zn,0.3946286774666667
V Ge W,0.3946251822833333
Fe Er U,0.3946098337416669
Cl V Tb,0.3946056321166665
Si Nb Pd,0.39459899527
Sc Nb Eu,0.3945927155633333
He N Sm,0.3945848297166668
Fe Ge Nd,0.3945835342600001
Mo I Tb,0.3945786863499998
K Cr Ga,0.3945491000866667
Mg Se Yb,0.3945136323166667
Li Ca Zr,0.3945088450366671
V Zr Gd,0.39450622962
N Nd Pm,0.3944987690666668
N Ge Pa,0.3944905181099998
Mg Cu Au,0.3944840441633334
Mg Pb U,0.3944838611999999
C Mn Nd,0.3944785312166667
Nb Nd Hf,0.39446373425
Si Mo Hf,0.3944574231066664
B Na Ga,0.3944514536266665
Fe Ni Pd,0.3944496736966668
Ni Zn Nb,0.3944254276399998
Ge Nb Ir,0.3944191821999998
Br Nb Pd,0.3943976633833334
Mn Mo Er,0.3943962932833333
N Tm Ir,0.394393540283333
Cl Ti Mo,0.39438450762
O V Eu,0.3943717753300004
Na V Lu,0.39436792098
N Ru Pm,0.3943587731833333
Mg K Pm,0.3943586904366665
N Er Np,0.3943528202466665
Mo Ba Pr,0.3943490710633334
Rb Mo Dy,0.3943435973166669
Mg La U,0.3943003017533335
Ga Zr Rh,0.3942991212066665
Co Mo Ba,0.3942911588733333
Sr Nb Lu,0.3942897574033334
N Ag Xe,0.3942641041233334
P Mo Te,0.3942619635466665
Nb Tc Tl,0.3942476990799998
Ga Br Cs,0.3942464048999998
Cl Nb Np,0.3942459887266669
N P Pu,0.3942228960699998
O Ga Th,0.3942167199733332
C Ge La,0.3941984650966667
Na Mo Th,0.3941914685499999
C Zn Sm,0.3941794093233333
Si Sc Mo,0.3941786715199999
P Nb Eu,0.3941781881133333
C Lu Ta,0.3941761216099999
B Ga I,0.3941478258233332
C Te U,0.3941456380866668
Fe Kr Y,0.3941422878966668
Mg Ba Yb,0.3941297980933335
N S Pm,0.3941248004166666
Fe Tl Np,0.3941242575000002
Rb Mo Tc,0.3941171442666666
C Ge Pb,0.3941057805433334
As Nb Pu,0.3940984040933333
Zn Mo U,0.3940936031700002
Mg Zn La,0.3940786396633333
Mg Cu Zn,0.3940643398933333
Rb Mo Os,0.3940602708
C Sc Eu,0.3940536128666668
O Ca In,0.3940042490733335
Al V Ac,0.3939755431666666
Fe Zn Ac,0.3939733342033332
Be Mg Te,0.3939570739033333
Mg P Zn,0.39394183247
H Si K,0.3939272791033334
V Cu Eu,0.39392695042
Nb Eu Hf,0.3939179085333334
He Mg Zr,0.393892013506667
Li O Al,0.3938860974699999
B C Gd,0.3938610481333331
V Te Tl,0.3938599883433334
Mn Mo Sm,0.3938565200466665
Mg P Cu,0.3938523834599995
O Mn Y,0.3938474162333334
V Te Pb,0.393824654873333
Nb Te Yb,0.3938159696500001
Fe Ge Re,0.3938120173299997
V Sr Tl,0.39381154174
C La W,0.3938057147666666
Ti Nb Te,0.3937968061633332
Cl V Co,0.3937913419133335
Sc Nb Sm,0.39378491667
N Nd Np,0.39377581399
He N P,0.3937716284933337
P Nb Sm,0.3937634260233332
Cl Mn Ga,0.3937627904466664
Fe Kr Te,0.3937432120433333
Nb Er Bi,0.3937342542200002
Be C Sc,0.3937182620466667
P Fe Os,0.3937153647299999
N Sm Pu,0.3937090640333333
O Ba Tl,0.3937054143466667
N Ru Np,0.3937027221033335
V As Lu,0.39370176759
Fe Ce Os,0.3936975350633332
V Se W,0.3936911882866665
Fe Ge Sb,0.3936870730376668
B Nb Os,0.3936830628866669
P Fe Ce,0.3936828109300001
H Mo Pa,0.3936737641666669
Na Mo Sb,0.3936666236433332
C P La,0.3936632647999999
V Te La,0.3936620640766665
Mo In U,0.3936429174133333
Cr Mo Ta,0.3936392310033329
H Na K,0.3936313436999999
C Al Ho,0.3936139011533333
V Mn Sm,0.3936072522633332
C Si Ru,0.39357607673
V Cu Sm,0.3935714898166667
Fe Nd Th,0.3935696651820002
Mg La Au,0.3935443399066667
N S Xe,0.3935288361166665
Mo Au U,0.3935273964699999
Nb In Os,0.3935109416666669
V Sr Te,0.39350435982
V Mn Eu,0.3935020104233332
Ca Ga Cs,0.393487052143333
V As Yb,0.3934863710599999
Be N Pu,0.3934730197399996
C La Hf,0.3934478568333333
Na Nb Pu,0.3934472645533334
F Mg Re,0.3934461312733336
C Ni As,0.39343057475
V Zr Pd,0.3934149408466666
Mg I Ho,0.3934009843766664
P Nb Er,0.39340095387
Mg Au U,0.3933962585966668
C P Hg,0.3933891666333333
V Sr Pb,0.3933812251133333
Ti Fe Pr,0.3933571655333335
C Sc Co,0.3933522094233332
C Si Bi,0.3933318973000002
Mg I Dy,0.3933245072900002
O Ca Tm,0.3932896531566668
Sr Mo Rh,0.3932726045366668
Mg Ca Ti,0.3932507856399999
Mo Te Au,0.3932462527866666
Ni Nb Pb,0.3932303741166668
K Ga Ta,0.3932293592800002
Nb Sb U,0.3932243248133339
C Zn Rh,0.3932221000533336
K Nb Ac,0.3932205934533335
Mg Sn Yb,0.3932162884466667
Mg Al Tb,0.3932160247533334
Cl Mo Os,0.3931986736066666
C Mn Th,0.3931940257666668
O Mo Ir,0.3931922749100001
H B Zr,0.3931917781733333
Mg P Au,0.3931748633066664
V In U,0.3931701845899999
O Se Ba,0.3931486588899999
N Sc Ac,0.3931483549033334
Mo Ba Lu,0.3931474148633333
H C Kr,0.3931450791466667
Fe Ce U,0.3931448832833332
Mo Cs Yb,0.3931333581999999
Na Mo Lu,0.3931257113699999
Mg Sn Pr,0.3930974390899999
Be Nb Hg,0.3930948992133334
V I Re,0.39308634359
Fe Co Ge,0.3930527346533334
S V Zr,0.3930318821366667
Mo Tc Ba,0.3930179576266666
Fe Sb Th,0.393013489096333
C Hf Hg,0.3930115019133334
N Ag Pm,0.3930100918500002
H Li Au,0.3929764187666665
Fe Au Np,0.3929746246366668
H Ga Tc,0.3929574512833333
Nb Pt U,0.39294217907
Nb Te Pr,0.3929369977133334
F Mg In,0.3929242015599998
Si Fe Tb,0.3929132721566664
Ca V Th,0.3929057282533336
V Zr Tm,0.3928966729933332
Mg Br Yb,0.3928852899166669
Mg La Tl,0.3928643157066669
C Cr In,0.3928559620299999
Ti Fe Er,0.39282922429
Mg S Au,0.3928284389699999
Mg Zn Au,0.39280184458
P V Au,0.3927961285300004
N F Kr,0.3927614175166665
H Mo Np,0.3927583577833333
Ga Y Cs,0.3927519260033333
Be V Cu,0.39275029616
O Nb Pt,0.3927354257266667
H Ga Os,0.3927298123200003
V Mn Re,0.3927230736366662
Mg Sr W,0.3927137671733332
C Sc Er,0.3927088641866667
C Sn Gd,0.3927014466799999
Fe Co Gd,0.3926995833966665
Fe Yb Lu,0.3926952728599997
Mg Cu W,0.392694151673333
O V Rh,0.3926691883033334
Fe Tl Pa,0.3926604769433331
Mn Mo Re,0.3926533718999998
P Mo U,0.3926188502633331
O Mo Sb,0.39260317684
H Rb Sn,0.3925925743923333
O Nb Dy,0.3925656946900003
Fe Er Ir,0.3925563894833335
C S Cr,0.3925275609433333
Mg Cs Tm,0.3925264492866667
Sr Mo U,0.39251839218
C Mn Pd,0.3925085503533333
Mg Se Lu,0.39250813241
Fe Ce Ir,0.3925052358733333
V Zn Bi,0.3924835669733332
C Cl Ir,0.392457611333333
